X,Y,Z,Red,Green,Blue,Classification,Classification Name
316979.96,6397513.91,18.88,0,0,0,1,Unclassified
316980.95,6397513.95,20.58,0,0,0,1,Unclassified
316982.07,6397514.06,21.64,0,0,0,1,Unclassified
316983.51,6397514.34,21.35,0,0,0,1,Unclassified
316985.47,6397514.90,18.84,0,0,0,1,Unclassified
316986.87,6397515.16,18.75,0,0,0,1,Unclassified
316988.22,6397515.39,18.80,0,0,0,1,Unclassified
316989.59,6397515.64,18.76,0,0,0,1,Unclassified
316990.93,6397515.87,18.87,0,0,0,1,Unclassified
316992.30,6397516.12,18.78,0,0,0,1,Unclassified
316993.62,6397516.34,18.96,0,0,0,1,Unclassified
316994.51,6397516.35,20.86,0,0,0,1,Unclassified
316994.57,6397515.91,26.22,0,0,0,1,Unclassified
316995.76,6397516.07,26.86,0,0,0,1,Unclassified
316996.93,6397516.22,27.55,0,0,0,1,Unclassified
316998.10,6397516.38,28.21,0,0,0,1,Unclassified
316999.26,6397516.53,28.91,0,0,0,1,Unclassified
317000.69,6397516.81,28.51,0,0,0,1,Unclassified
317002.23,6397517.16,27.60,0,0,0,1,Unclassified
317003.77,6397517.51,26.70,0,0,0,1,Unclassified
317005.28,6397517.85,25.91,0,0,0,1,Unclassified
317007.04,6397518.77,18.69,0,0,0,1,Unclassified
317008.37,6397519.01,18.70,0,0,0,1,Unclassified
317009.67,6397519.24,18.74,0,0,0,1,Unclassified
317011.00,6397519.48,18.72,0,0,0,1,Unclassified
317012.31,6397519.71,18.72,0,0,0,1,Unclassified
317013.63,6397519.95,18.68,0,0,0,1,Unclassified
317014.94,6397520.18,18.66,0,0,0,1,Unclassified
317016.23,6397520.41,18.69,0,0,0,1,Unclassified
317017.52,6397520.64,18.75,0,0,0,1,Unclassified
317018.81,6397520.87,18.77,0,0,0,1,Unclassified
317020.10,6397521.09,18.80,0,0,0,1,Unclassified
317022.65,6397521.54,18.88,0,0,0,1,Unclassified
317023.66,6397521.63,19.97,0,0,0,1,Unclassified
317024.99,6397521.89,19.73,0,0,0,1,Unclassified
317026.34,6397522.15,19.48,0,0,0,1,Unclassified
317027.59,6397522.37,19.52,0,0,0,1,Unclassified
317026.55,6397521.43,28.61,0,0,0,1,Unclassified
317028.85,6397522.59,19.57,0,0,0,1,Unclassified
317028.03,6397521.76,27.79,0,0,0,1,Unclassified
317030.12,6397522.82,19.58,0,0,0,1,Unclassified
317027.81,6397521.24,33.56,0,0,0,1,Unclassified
317031.38,6397523.04,19.57,0,0,0,1,Unclassified
317029.61,6397521.74,31.42,0,0,0,1,Unclassified
317031.34,6397521.80,34.44,0,0,0,1,Unclassified
317034.60,6397523.44,21.72,0,0,0,1,Unclassified
317032.33,6397521.89,35.45,0,0,0,1,Unclassified
317035.86,6397523.66,21.71,0,0,0,1,Unclassified
317033.85,6397522.26,34.33,0,0,0,1,Unclassified
317036.04,6397523.36,25.80,0,0,0,1,Unclassified
317035.96,6397522.91,30.96,0,0,0,1,Unclassified
317036.92,6397523.40,27.23,0,0,0,1,Unclassified
317037.57,6397523.32,29.51,0,0,0,1,Unclassified
317038.28,6397523.28,31.50,0,0,0,1,Unclassified
317042.29,6397524.89,20.79,0,0,0,1,Unclassified
317043.48,6397525.09,20.95,0,0,0,1,Unclassified
317044.69,6397525.30,21.00,0,0,0,1,Unclassified
317044.86,6397524.99,25.08,0,0,0,1,Unclassified
317045.93,6397525.52,20.95,0,0,0,1,Unclassified
317046.10,6397525.22,24.98,0,0,0,1,Unclassified
317047.15,6397525.36,25.58,0,0,0,1,Unclassified
317048.71,6397525.74,24.28,0,0,0,1,Unclassified
317050.80,6397526.39,20.96,0,0,0,1,Unclassified
317052.00,6397526.61,20.96,0,0,0,1,Unclassified
317053.20,6397526.82,20.99,0,0,0,1,Unclassified
317051.30,6397525.52,32.62,0,0,0,1,Unclassified
317052.58,6397526.14,27.80,0,0,0,1,Unclassified
317054.31,6397526.99,21.31,0,0,0,1,Unclassified
317055.40,6397527.15,21.69,0,0,0,1,Unclassified
317053.64,6397525.92,32.73,0,0,0,1,Unclassified
317056.52,6397527.33,21.99,0,0,0,1,Unclassified
317054.33,6397525.89,34.59,0,0,0,1,Unclassified
317057.71,6397527.54,21.97,0,0,0,1,Unclassified
317054.82,6397525.76,37.19,0,0,0,1,Unclassified
317055.75,6397526.22,33.71,0,0,0,1,Unclassified
317057.30,6397526.97,27.94,0,0,0,1,Unclassified
317058.88,6397527.75,22.03,0,0,0,1,Unclassified
317056.59,6397526.27,34.91,0,0,0,1,Unclassified
317058.15,6397527.03,29.11,0,0,0,1,Unclassified
317060.08,6397527.97,21.96,0,0,0,1,Unclassified
317056.50,6397525.86,39.65,0,0,0,1,Unclassified
317061.26,6397528.18,21.97,0,0,0,1,Unclassified
317057.64,6397526.05,39.76,0,0,0,1,Unclassified
317062.45,6397528.39,21.91,0,0,0,1,Unclassified
317059.43,6397526.57,37.43,0,0,0,1,Unclassified
317063.58,6397528.59,22.02,0,0,0,1,Unclassified
317061.03,6397527.00,35.73,0,0,0,1,Unclassified
317064.67,6397528.76,22.28,0,0,0,1,Unclassified
317061.81,6397527.01,37.20,0,0,0,1,Unclassified
317065.80,6397528.94,22.47,0,0,0,1,Unclassified
317066.85,6397529.10,22.86,0,0,0,1,Unclassified
317067.89,6397529.26,23.24,0,0,0,1,Unclassified
317068.44,6397529.17,25.49,0,0,0,1,Unclassified
317069.56,6397529.35,25.62,0,0,0,1,Unclassified
317070.62,6397529.52,25.89,0,0,0,1,Unclassified
317071.49,6397529.60,26.86,0,0,0,1,Unclassified
317070.12,6397528.59,36.02,0,0,0,1,Unclassified
317072.82,6397529.89,26.20,0,0,0,1,Unclassified
317071.08,6397528.71,36.65,0,0,0,1,Unclassified
317073.91,6397530.07,26.37,0,0,0,1,Unclassified
317073.34,6397529.46,32.51,0,0,0,1,Unclassified
317075.00,6397530.25,26.51,0,0,0,1,Unclassified
317073.15,6397529.03,37.29,0,0,0,1,Unclassified
317074.48,6397529.67,32.45,0,0,0,1,Unclassified
317076.05,6397530.42,26.75,0,0,0,1,Unclassified
317074.06,6397529.13,38.04,0,0,0,1,Unclassified
317077.11,6397530.60,27.00,0,0,0,1,Unclassified
317075.29,6397529.38,37.63,0,0,0,1,Unclassified
317076.80,6397530.11,32.14,0,0,0,1,Unclassified
317078.12,6397530.75,27.37,0,0,0,1,Unclassified
317079.17,6397530.91,27.65,0,0,0,1,Unclassified
317077.72,6397529.88,36.84,0,0,0,1,Unclassified
317079.70,6397530.84,29.71,0,0,0,1,Unclassified
317078.39,6397529.87,38.39,0,0,0,1,Unclassified
317081.31,6397531.28,27.88,0,0,0,1,Unclassified
317080.33,6397530.48,35.34,0,0,0,1,Unclassified
317082.37,6397531.45,28.05,0,0,0,1,Unclassified
317083.46,6397531.64,28.11,0,0,0,1,Unclassified
317084.52,6397531.82,28.24,0,0,0,1,Unclassified
317085.58,6397532.00,28.33,0,0,0,1,Unclassified
317086.66,6397532.19,28.40,0,0,0,1,Unclassified
317087.71,6397532.37,28.49,0,0,0,1,Unclassified
317088.78,6397532.55,28.55,0,0,0,1,Unclassified
317089.50,6397532.58,29.82,0,0,0,1,Unclassified
317090.50,6397532.73,30.09,0,0,0,1,Unclassified
317091.56,6397532.91,30.12,0,0,0,1,Unclassified
317090.86,6397532.28,36.31,0,0,0,1,Unclassified
317091.83,6397532.43,36.64,0,0,0,1,Unclassified
317092.78,6397532.57,36.98,0,0,0,1,Unclassified
317093.74,6397532.72,37.30,0,0,0,1,Unclassified
317094.70,6397532.85,37.65,0,0,0,1,Unclassified
317095.65,6397532.99,38.00,0,0,0,1,Unclassified
317096.57,6397533.12,38.40,0,0,0,1,Unclassified
317098.00,6397533.79,33.40,0,0,0,1,Unclassified
317098.92,6397533.92,33.79,0,0,0,1,Unclassified
317099.97,6397534.12,33.72,0,0,0,1,Unclassified
317101.12,6397534.35,33.32,0,0,0,1,Unclassified
317103.38,6397535.11,29.04,0,0,0,1,Unclassified
317103.98,6397535.09,30.53,0,0,0,1,Unclassified
317104.98,6397535.27,30.58,0,0,0,1,Unclassified
317106.49,6397535.68,28.90,0,0,0,1,Unclassified
317108.54,6397536.05,28.80,0,0,0,1,Unclassified
317109.49,6397536.21,28.97,0,0,0,1,Unclassified
317110.19,6397536.25,30.02,0,0,0,1,Unclassified
317111.34,6397536.50,29.49,0,0,0,1,Unclassified
317111.97,6397536.50,30.74,0,0,0,1,Unclassified
317112.62,6397536.53,31.88,0,0,0,1,Unclassified
317113.13,6397536.49,33.49,0,0,0,1,Unclassified
317114.48,6397537.11,28.89,0,0,0,1,Unclassified
317114.05,6397536.63,33.73,0,0,0,1,Unclassified
317115.21,6397536.89,33.09,0,0,0,1,Unclassified
317116.32,6397537.40,29.32,0,0,0,1,Unclassified
317117.16,6397537.51,29.77,0,0,0,1,Unclassified
317119.36,6397537.98,28.89,0,0,0,1,Unclassified
317120.33,6397538.15,28.87,0,0,0,1,Unclassified
317121.29,6397538.32,28.86,0,0,0,1,Unclassified
317122.26,6397538.51,28.78,0,0,0,1,Unclassified
317123.21,6397538.67,28.79,0,0,0,1,Unclassified
317124.17,6397538.85,28.75,0,0,0,1,Unclassified
317125.10,6397539.01,28.79,0,0,0,1,Unclassified
317126.04,6397539.18,28.80,0,0,0,1,Unclassified
317126.65,6397539.20,29.87,0,0,0,1,Unclassified
317127.57,6397539.36,29.91,0,0,0,1,Unclassified
317128.83,6397539.68,28.81,0,0,0,1,Unclassified
317129.75,6397539.84,28.79,0,0,0,1,Unclassified
317130.09,6397539.74,30.74,0,0,0,1,Unclassified
317130.99,6397539.90,30.78,0,0,0,1,Unclassified
317131.88,6397540.05,30.85,0,0,0,1,Unclassified
317132.77,6397540.21,30.88,0,0,0,1,Unclassified
317132.01,6397539.62,36.39,0,0,0,1,Unclassified
317132.82,6397539.74,36.65,0,0,0,1,Unclassified
317133.61,6397539.86,36.98,0,0,0,1,Unclassified
317136.94,6397541.12,28.94,0,0,0,1,Unclassified
317137.85,6397541.28,28.88,0,0,0,1,Unclassified
317138.74,6397541.44,28.86,0,0,0,1,Unclassified
317139.61,6397541.60,28.86,0,0,0,1,Unclassified
317140.47,6397541.75,28.89,0,0,0,1,Unclassified
317141.35,6397541.91,28.88,0,0,0,1,Unclassified
317142.22,6397542.06,28.86,0,0,0,1,Unclassified
317142.83,6397542.11,29.68,0,0,0,1,Unclassified
317143.59,6397542.22,29.98,0,0,0,1,Unclassified
317144.44,6397542.37,30.00,0,0,0,1,Unclassified
317145.67,6397542.70,28.80,0,0,0,1,Unclassified
317146.51,6397542.85,28.78,0,0,0,1,Unclassified
317147.37,6397543.01,28.72,0,0,0,1,Unclassified
317148.20,6397543.16,28.72,0,0,0,1,Unclassified
317149.04,6397543.30,28.73,0,0,0,1,Unclassified
317149.86,6397543.45,28.74,0,0,0,1,Unclassified
317150.69,6397543.60,28.73,0,0,0,1,Unclassified
317151.48,6397543.74,28.82,0,0,0,1,Unclassified
317152.30,6397543.88,28.81,0,0,0,1,Unclassified
317153.10,6397544.02,28.86,0,0,0,1,Unclassified
317153.91,6397544.16,28.87,0,0,0,1,Unclassified
317154.70,6397544.31,28.89,0,0,0,1,Unclassified
317155.49,6397544.44,28.90,0,0,0,1,Unclassified
317156.27,6397544.58,28.95,0,0,0,1,Unclassified
317157.07,6397544.72,28.93,0,0,0,1,Unclassified
317157.85,6397544.86,28.96,0,0,0,1,Unclassified
317158.63,6397545.00,28.97,0,0,0,1,Unclassified
317155.74,6397543.52,40.64,0,0,0,1,Unclassified
317159.39,6397545.13,29.00,0,0,0,1,Unclassified
317156.45,6397543.63,40.85,0,0,0,1,Unclassified
317160.14,6397545.26,29.07,0,0,0,1,Unclassified
317158.46,6397544.32,36.86,0,0,0,1,Unclassified
317160.95,6397545.42,28.94,0,0,0,1,Unclassified
317157.76,6397543.80,41.54,0,0,0,1,Unclassified
317161.82,6397545.60,28.61,0,0,0,1,Unclassified
317158.19,6397543.79,42.59,0,0,0,1,Unclassified
317162.66,6397545.77,28.36,0,0,0,1,Unclassified
317159.29,6397544.09,41.44,0,0,0,1,Unclassified
317163.52,6397545.95,28.03,0,0,0,1,Unclassified
317160.39,6397544.38,40.29,0,0,0,1,Unclassified
317164.31,6397546.11,27.90,0,0,0,1,Unclassified
317160.66,6397544.30,41.83,0,0,0,1,Unclassified
317165.07,6397546.24,27.86,0,0,0,1,Unclassified
317161.29,6397544.38,42.17,0,0,0,1,Unclassified
317165.82,6397546.38,27.85,0,0,0,1,Unclassified
317160.98,6397544.05,45.48,0,0,0,1,Unclassified
317166.56,6397546.51,27.85,0,0,0,1,Unclassified
317161.67,6397544.17,45.59,0,0,0,1,Unclassified
317167.29,6397546.64,27.87,0,0,0,1,Unclassified
317162.21,6397544.22,46.18,0,0,0,1,Unclassified
317163.97,6397544.99,40.60,0,0,0,1,Unclassified
317168.01,6397546.77,27.88,0,0,0,1,Unclassified
317163.39,6397544.55,44.73,0,0,0,1,Unclassified
317168.75,6397546.90,27.86,0,0,0,1,Unclassified
317163.65,6397544.47,46.19,0,0,0,1,Unclassified
317169.50,6397547.05,27.77,0,0,0,1,Unclassified
317164.37,6397544.61,46.13,0,0,0,1,Unclassified
317170.24,6397547.18,27.70,0,0,0,1,Unclassified
317169.64,6397546.74,31.78,0,0,0,1,Unclassified
317170.97,6397547.32,27.61,0,0,0,1,Unclassified
317169.11,6397546.32,35.64,0,0,0,1,Unclassified
317171.68,6397547.45,27.62,0,0,0,1,Unclassified
317169.17,6397546.17,37.67,0,0,0,1,Unclassified
317172.41,6397547.58,27.54,0,0,0,1,Unclassified
317172.81,6397547.58,28.50,0,0,0,1,Unclassified
317173.10,6397547.52,29.75,0,0,0,1,Unclassified
317173.39,6397547.47,30.99,0,0,0,1,Unclassified
317175.22,6397548.10,27.43,0,0,0,1,Unclassified
317175.90,6397548.22,27.42,0,0,0,1,Unclassified
317176.60,6397548.35,27.35,0,0,0,1,Unclassified
317177.28,6397548.47,27.36,0,0,0,1,Unclassified
317177.97,6397548.60,27.27,0,0,0,1,Unclassified
317178.65,6397548.73,27.20,0,0,0,1,Unclassified
317179.33,6397548.86,27.14,0,0,0,1,Unclassified
317180.01,6397548.98,27.08,0,0,0,1,Unclassified
317180.69,6397549.11,27.01,0,0,0,1,Unclassified
317181.34,6397549.23,26.95,0,0,0,1,Unclassified
317182.01,6397549.36,26.90,0,0,0,1,Unclassified
317182.66,6397549.48,26.84,0,0,0,1,Unclassified
317183.31,6397549.60,26.79,0,0,0,1,Unclassified
317183.95,6397549.71,26.77,0,0,0,1,Unclassified
317184.59,6397549.83,26.73,0,0,0,1,Unclassified
317185.22,6397549.95,26.69,0,0,0,1,Unclassified
317185.85,6397550.06,26.65,0,0,0,1,Unclassified
317186.47,6397550.18,26.61,0,0,0,1,Unclassified
317187.08,6397550.29,26.58,0,0,0,1,Unclassified
317187.69,6397550.40,26.56,0,0,0,1,Unclassified
317188.31,6397550.51,26.52,0,0,0,1,Unclassified
317188.90,6397550.62,26.51,0,0,0,1,Unclassified
317189.50,6397550.73,26.49,0,0,0,1,Unclassified
317190.08,6397550.83,26.49,0,0,0,1,Unclassified
317190.67,6397550.94,26.44,0,0,0,1,Unclassified
317191.23,6397551.04,26.48,0,0,0,1,Unclassified
317191.83,6397551.16,26.40,0,0,0,1,Unclassified
317192.39,6397551.25,26.42,0,0,0,1,Unclassified
317192.96,6397551.36,26.37,0,0,0,1,Unclassified
317193.53,6397551.46,26.37,0,0,0,1,Unclassified
317194.09,6397551.57,26.31,0,0,0,1,Unclassified
317194.64,6397551.66,26.32,0,0,0,1,Unclassified
317195.20,6397551.77,26.27,0,0,0,1,Unclassified
317195.74,6397551.86,26.26,0,0,0,1,Unclassified
317196.28,6397551.96,26.24,0,0,0,1,Unclassified
317196.81,6397552.05,26.22,0,0,0,1,Unclassified
317197.35,6397552.15,26.18,0,0,0,1,Unclassified
317197.87,6397552.25,26.17,0,0,0,1,Unclassified
317198.39,6397552.34,26.14,0,0,0,1,Unclassified
317198.91,6397552.44,26.13,0,0,0,1,Unclassified
317199.44,6397552.54,26.05,0,0,0,1,Unclassified
317199.94,6397552.63,26.05,0,0,0,1,Unclassified
317200.46,6397552.72,26.00,0,0,0,1,Unclassified
317200.94,6397552.81,26.02,0,0,0,1,Unclassified
317201.46,6397552.91,25.94,0,0,0,1,Unclassified
317201.94,6397553.00,25.93,0,0,0,1,Unclassified
317202.44,6397553.09,25.85,0,0,0,1,Unclassified
317202.91,6397553.18,25.87,0,0,0,1,Unclassified
317203.39,6397553.26,25.84,0,0,0,1,Unclassified
317203.86,6397553.35,25.84,0,0,0,1,Unclassified
317204.33,6397553.43,25.81,0,0,0,1,Unclassified
317204.79,6397553.52,25.79,0,0,0,1,Unclassified
317205.25,6397553.60,25.76,0,0,0,1,Unclassified
317205.69,6397553.68,25.78,0,0,0,1,Unclassified
317206.13,6397553.76,25.76,0,0,0,1,Unclassified
317206.57,6397553.84,25.75,0,0,0,1,Unclassified
317207.01,6397553.92,25.75,0,0,0,1,Unclassified
317207.43,6397553.99,25.76,0,0,0,1,Unclassified
317207.85,6397554.07,25.77,0,0,0,1,Unclassified
317208.25,6397554.14,25.80,0,0,0,1,Unclassified
317208.68,6397554.22,25.76,0,0,0,1,Unclassified
317209.08,6397554.29,25.79,0,0,0,1,Unclassified
317209.48,6397554.36,25.81,0,0,0,1,Unclassified
317209.88,6397554.43,25.80,0,0,0,1,Unclassified
317210.27,6397554.50,25.77,0,0,0,1,Unclassified
317210.66,6397554.57,25.79,0,0,0,1,Unclassified
317211.07,6397554.65,25.72,0,0,0,1,Unclassified
317211.44,6397554.72,25.74,0,0,0,1,Unclassified
317211.82,6397554.80,25.73,0,0,0,1,Unclassified
317212.18,6397554.86,25.75,0,0,0,1,Unclassified
317212.55,6397554.92,25.75,0,0,0,1,Unclassified
317211.96,6397554.58,28.57,0,0,0,1,Unclassified
317212.21,6397554.60,28.85,0,0,0,1,Unclassified
317213.63,6397555.12,25.68,0,0,0,1,Unclassified
317212.92,6397554.74,28.79,0,0,0,1,Unclassified
317214.35,6397555.26,25.59,0,0,0,1,Unclassified
317214.71,6397555.33,25.55,0,0,0,1,Unclassified
317215.03,6397555.39,25.55,0,0,0,1,Unclassified
317215.38,6397555.45,25.50,0,0,0,1,Unclassified
317215.69,6397555.51,25.52,0,0,0,1,Unclassified
317216.02,6397555.57,25.49,0,0,0,1,Unclassified
317216.33,6397555.62,25.52,0,0,0,1,Unclassified
317216.65,6397555.68,25.48,0,0,0,1,Unclassified
317216.95,6397555.74,25.47,0,0,0,1,Unclassified
317217.25,6397555.80,25.45,0,0,0,1,Unclassified
317217.54,6397555.85,25.45,0,0,0,1,Unclassified
317217.84,6397555.90,25.41,0,0,0,1,Unclassified
317218.13,6397555.96,25.40,0,0,0,1,Unclassified
317218.43,6397556.01,25.35,0,0,0,1,Unclassified
317218.70,6397556.06,25.35,0,0,0,1,Unclassified
317218.99,6397556.12,25.31,0,0,0,1,Unclassified
317219.25,6397556.16,25.33,0,0,0,1,Unclassified
317219.52,6397556.22,25.28,0,0,0,1,Unclassified
317219.78,6397556.26,25.27,0,0,0,1,Unclassified
317220.03,6397556.31,25.26,0,0,0,1,Unclassified
317220.26,6397556.35,25.30,0,0,0,1,Unclassified
317220.50,6397556.39,25.32,0,0,0,1,Unclassified
317217.29,6397554.98,35.42,0,0,0,1,Unclassified
317220.75,6397556.44,25.29,0,0,0,1,Unclassified
317217.33,6397554.94,35.97,0,0,0,1,Unclassified
317220.97,6397556.48,25.30,0,0,0,1,Unclassified
317217.55,6397554.98,35.99,0,0,0,1,Unclassified
317221.19,6397556.52,25.31,0,0,0,1,Unclassified
317217.73,6397555.00,36.10,0,0,0,1,Unclassified
317221.42,6397556.56,25.29,0,0,0,1,Unclassified
317217.89,6397555.02,36.27,0,0,0,1,Unclassified
317221.63,6397556.60,25.30,0,0,0,1,Unclassified
317221.86,6397556.64,25.26,0,0,0,1,Unclassified
317218.49,6397555.17,35.71,0,0,0,1,Unclassified
317222.06,6397556.68,25.27,0,0,0,1,Unclassified
317218.66,6397555.19,35.82,0,0,0,1,Unclassified
317222.27,6397556.72,25.24,0,0,0,1,Unclassified
317222.46,6397556.75,25.24,0,0,0,1,Unclassified
317222.66,6397556.79,25.21,0,0,0,1,Unclassified
317219.31,6397555.33,35.58,0,0,0,1,Unclassified
317220.62,6397555.88,31.75,0,0,0,1,Unclassified
317222.85,6397556.82,25.22,0,0,0,1,Unclassified
317219.50,6397555.37,35.56,0,0,0,1,Unclassified
317220.80,6397555.91,31.77,0,0,0,1,Unclassified
317223.03,6397556.86,25.22,0,0,0,1,Unclassified
317219.68,6397555.40,35.56,0,0,0,1,Unclassified
317220.93,6397555.92,31.93,0,0,0,1,Unclassified
317223.21,6397556.89,25.23,0,0,0,1,Unclassified
317219.83,6397555.42,35.64,0,0,0,1,Unclassified
317223.38,6397556.92,25.24,0,0,0,1,Unclassified
317220.02,6397555.46,35.58,0,0,0,1,Unclassified
317222.07,6397556.32,29.59,0,0,0,1,Unclassified
317223.54,6397556.95,25.26,0,0,0,1,Unclassified
317220.09,6397555.45,35.86,0,0,0,1,Unclassified
317221.71,6397556.13,31.13,0,0,0,1,Unclassified
317223.73,6397556.98,25.20,0,0,0,1,Unclassified
317220.22,6397555.47,35.92,0,0,0,1,Unclassified
317223.87,6397557.01,25.22,0,0,0,1,Unclassified
317220.57,6397555.58,35.33,0,0,0,1,Unclassified
317224.04,6397557.04,25.18,0,0,0,1,Unclassified
317220.74,6397555.62,35.27,0,0,0,1,Unclassified
317224.19,6397557.07,25.18,0,0,0,1,Unclassified
317224.33,6397557.09,25.20,0,0,0,1,Unclassified
317224.47,6397557.12,25.21,0,0,0,1,Unclassified
317224.60,6397557.15,25.19,0,0,0,1,Unclassified
317223.39,6397556.60,29.13,0,0,0,1,Unclassified
317224.72,6397557.16,25.22,0,0,0,1,Unclassified
317223.52,6397556.63,29.11,0,0,0,1,Unclassified
317224.85,6397557.19,25.20,0,0,0,1,Unclassified
317221.36,6397555.69,35.75,0,0,0,1,Unclassified
317223.55,6397556.61,29.38,0,0,0,1,Unclassified
317224.97,6397557.21,25.21,0,0,0,1,Unclassified
317221.46,6397555.70,35.81,0,0,0,1,Unclassified
317225.10,6397557.24,25.16,0,0,0,1,Unclassified
317221.56,6397555.72,35.83,0,0,0,1,Unclassified
317223.63,6397556.59,29.80,0,0,0,1,Unclassified
317225.19,6397557.25,25.20,0,0,0,1,Unclassified
317221.69,6397555.75,35.77,0,0,0,1,Unclassified
317223.68,6397556.59,29.95,0,0,0,1,Unclassified
317225.32,6397557.28,25.16,0,0,0,1,Unclassified
317221.69,6397555.73,36.04,0,0,0,1,Unclassified
317223.73,6397556.58,30.10,0,0,0,1,Unclassified
317225.40,6397557.29,25.20,0,0,0,1,Unclassified
317221.75,6397555.73,36.14,0,0,0,1,Unclassified
317225.50,6397557.31,25.18,0,0,0,1,Unclassified
317221.85,6397555.75,36.13,0,0,0,1,Unclassified
317225.59,6397557.32,25.20,0,0,0,1,Unclassified
317221.89,6397555.75,36.25,0,0,0,1,Unclassified
317225.68,6397557.34,25.18,0,0,0,1,Unclassified
317221.94,6397555.75,36.32,0,0,0,1,Unclassified
317225.75,6397557.36,25.19,0,0,0,1,Unclassified
317222.01,6397555.76,36.33,0,0,0,1,Unclassified
317225.82,6397557.37,25.20,0,0,0,1,Unclassified
317222.04,6397555.76,36.46,0,0,0,1,Unclassified
317225.89,6397557.38,25.20,0,0,0,1,Unclassified
317223.02,6397556.15,33.80,0,0,0,1,Unclassified
317225.96,6397557.39,25.19,0,0,0,1,Unclassified
317223.12,6397556.18,33.67,0,0,0,1,Unclassified
317226.01,6397557.40,25.23,0,0,0,1,Unclassified
317223.01,6397556.12,34.17,0,0,0,1,Unclassified
317226.08,6397557.42,25.20,0,0,0,1,Unclassified
317226.12,6397557.42,25.23,0,0,0,1,Unclassified
317222.76,6397556.00,35.17,0,0,0,1,Unclassified
317226.19,6397557.44,25.17,0,0,0,1,Unclassified
317222.36,6397555.82,36.46,0,0,0,1,Unclassified
317226.21,6397557.44,25.24,0,0,0,1,Unclassified
317222.33,6397555.80,36.65,0,0,0,1,Unclassified
317226.26,6397557.45,25.20,0,0,0,1,Unclassified
317222.43,6397555.83,36.48,0,0,0,1,Unclassified
317226.28,6397557.45,25.23,0,0,0,1,Unclassified
317222.48,6397555.85,36.40,0,0,0,1,Unclassified
317226.30,6397557.45,25.24,0,0,0,1,Unclassified
317222.46,6397555.83,36.51,0,0,0,1,Unclassified
317226.32,6397557.46,25.24,0,0,0,1,Unclassified
317222.47,6397555.83,36.55,0,0,0,1,Unclassified
317226.35,6397557.46,25.23,0,0,0,1,Unclassified
317222.50,6397555.84,36.50,0,0,0,1,Unclassified
317226.35,6397557.46,25.25,0,0,0,1,Unclassified
317222.51,6397555.85,36.49,0,0,0,1,Unclassified
317226.37,6397557.47,25.21,0,0,0,1,Unclassified
317222.51,6397555.84,36.50,0,0,0,1,Unclassified
317226.37,6397557.47,25.22,0,0,0,1,Unclassified
317222.54,6397555.86,36.40,0,0,0,1,Unclassified
317226.38,6397557.48,25.18,0,0,0,1,Unclassified
317222.50,6397555.84,36.50,0,0,0,1,Unclassified
317226.36,6397557.47,25.23,0,0,0,1,Unclassified
317222.48,6397555.84,36.50,0,0,0,1,Unclassified
317226.35,6397557.47,25.21,0,0,0,1,Unclassified
317222.43,6397555.83,36.54,0,0,0,1,Unclassified
317226.30,6397557.46,25.24,0,0,0,1,Unclassified
317222.44,6397555.84,36.46,0,0,0,1,Unclassified
317226.30,6397557.46,25.19,0,0,0,1,Unclassified
317222.40,6397555.83,36.49,0,0,0,1,Unclassified
317226.25,6397557.45,25.26,0,0,0,1,Unclassified
317222.35,6397555.82,36.54,0,0,0,1,Unclassified
317226.24,6397557.45,25.20,0,0,0,1,Unclassified
317222.34,6397555.82,36.47,0,0,0,1,Unclassified
317226.19,6397557.44,25.24,0,0,0,1,Unclassified
317226.16,6397557.44,25.20,0,0,0,1,Unclassified
317223.20,6397556.20,33.73,0,0,0,1,Unclassified
317226.10,6397557.43,25.23,0,0,0,1,Unclassified
317222.71,6397556.01,34.98,0,0,0,1,Unclassified
317226.07,6397557.43,25.17,0,0,0,1,Unclassified
